1,world interest rates table,16/1438042988312.76_20150728002308-00114-ip-10-236-191-2_776312786_2.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,2,6,0,0.08311688311688312,0,0,0,0.2,-28.449683033094313,0.35160028828519263,1.0000004,135.57054,0.10208625,0.12689318017050677,0.2721655269759087,3.677268866897846,0.011143238990599534,0.91257435,0.95000005,198.6224,0.64071745,1
1,world interest rates table,4/1438042991076.30_20150728002311-00225-ip-10-236-191-2_903501914_3.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,2,7,0,0.2962962962962963,0,0,0,0.2857142857142857,-30.893222120297715,0.1210016307880714,1.0000004,18.770489,0.07332222,0.11294974519825976,0.296078262731896,2.618298287519372,0.010473193150077489,0.88791686,0.9643688,147.3359,0.6138996,0
1,world interest rates table,40/1438042988305.14_20150728002308-00082-ip-10-236-191-2_192458383_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,14,29,0.2389240506329114,6,0,6,0.0,-30.92179644213585,0.14221950479763865,1.0000002,155.59021,0.07826469,0.002394441291834766,0.03143473067309657,0.07994345942243318,0.0002103775247958768,0.47436908,0.70903784,146.52945,0.40702626,0
1,world interest rates table,32/1438042988650.53_20150728002308-00262-ip-10-236-191-2_786593809_2.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,2,6,0,0.08900523560209424,0,0,0,0.2,-28.44834004916543,0.3499620312886784,1.0000004,131.25107,0.10096236,0.05271358323150714,0.2721655269759087,3.815209013859357,0.011561239435937445,0.8684085,0.95000005,188.2288,0.6071897,1
1,world interest rates table,11/1438042987171.38_20150728002307-00019-ip-10-236-191-2_109096709_49.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,6,0,0.13142857142857142,0,0,6,0.0,-31.302984592247494,0.06893917375177575,1.0000002,165.18964,0.09559585,0.0026334717515147815,0.11826247919781653,0.11826247919781653,0.00036957024749317667,0.6789136,0.86678463,189.73611,0.61205196,0
1,world interest rates table,8/1438042986022.41_20150728002306-00203-ip-10-236-191-2_715152702_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,10,0,0.24423963133640553,0,0,0,0.0,-30.249728392194786,0.2989540832251187,1.0000004,62.795216,0.1053611,0.1761169492420182,0.27091418459143857,4.451613936752141,0.013489739202279215,0.92294323,0.9484206,214.29742,0.66967946,0
1,world interest rates table,11/1438042988048.90_20150728002308-00193-ip-10-236-191-2_61017413_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,8,214,784,0.889948006932409,0,0,0,0.4,-29.8843673344528,0.2442235074749663,1.0000004,92.88517,0.08007342,0.055951057722394115,1.0000000000000002,14.614472832800338,0.007060131803285187,0.43578348,1.0000001,542.5209,0.2659416,2
1,world interest rates table,15/1438042989507.42_20150728002309-00253-ip-10-236-191-2_706785578_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,11,0,0.26200873362445415,0,0,0,0.08333333333333333,-30.104655746545824,0.1327790830743989,1.0000004,66.237625,0.10615004,0.21721708413577195,0.27091418459143857,4.742543607929239,0.013948657670380114,0.9303435,0.9484206,199.45648,0.643408,0
1,world interest rates table,22/1438043062635.98_20150728002422-00211-ip-10-236-191-2_108411287_10.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,4,0,0.11832946635730858,6,6,24,0.0,-30.167696897164618,0.050683692040036345,1.0000002,128.53894,0.08478822,0.0058522452559711,0.13483997249264842,0.22058566614846287,0.0007115666649950415,0.74457425,0.8448522,175.91464,0.58638215,0
1,world interest rates table,7/1438043060830.93_20150728002420-00213-ip-10-236-191-2_872761211_49.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,6,0,0.13142857142857142,0,0,6,0.0,-31.302984592247494,0.06893917375177575,1.0000002,165.18964,0.09559585,0.0026334717515147815,0.11826247919781653,0.11826247919781653,0.00036957024749317667,0.6789136,0.86678463,189.73611,0.61205196,0
1,world interest rates table,28/1438042989301.17_20150728002309-00071-ip-10-236-191-2_57623046_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,8,214,784,0.889948006932409,0,0,0,0.4,-29.8843673344528,0.2442235074749663,1.0000004,92.88517,0.08007342,0.05557311383102706,1.0000000000000002,14.763991017205697,0.006964146706229102,0.43570223,1.0000001,553.9144,0.26503083,2
1,world interest rates table,7/1438042988311.72_20150728002308-00019-ip-10-236-191-2_111084924_49.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,6,0,0.13142857142857142,0,0,6,0.0,-31.302984592247494,0.06893917375177575,1.0000002,165.18964,0.09559585,0.0026334717515147815,0.11826247919781653,0.11826247919781653,0.00036957024749317667,0.6789136,0.86678463,189.73611,0.61205196,0
1,world interest rates table,0/1438042988458.74_20150728002308-00078-ip-10-236-191-2_65401731_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,8,214,784,0.889948006932409,0,0,0,0.4,-29.8843673344528,0.2442235074749663,1.0000004,92.88517,0.08007342,0.055951057722394115,1.0000000000000002,14.614472832800338,0.007060131803285187,0.43578348,1.0000001,542.5209,0.2659416,1
1,world interest rates table,9/1438042990611.52_20150728002310-00045-ip-10-236-191-2_241158012_1.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,16,36,0.21351351351351353,3,0,3,0.0,-31.23739591619553,0.12625732426499797,1.0000002,96.025406,0.0802888,0.01761640513227673,0.08528028654224418,0.45093342316669854,0.0013664649186869652,0.69067556,0.8378043,156.75235,0.4898511,0
1,world interest rates table,1/1438042987127.36_20150728002307-00019-ip-10-236-191-2_111412599_49.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,6,0,0.13142857142857142,0,0,6,0.0,-31.302984592247494,0.06893917375177575,1.0000002,165.18964,0.09559585,0.0026334717515147815,0.11826247919781653,0.11826247919781653,0.00036957024749317667,0.6789136,0.86678463,189.73611,0.61205196,0
1,world interest rates table,8/1438043060830.93_20150728002420-00256-ip-10-236-191-2_11844464_7.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,3,4,4,0.032362459546925564,0,0,0,0.25,-30.95064110959393,0.25853730930237045,1.0000004,69.10634,0.080731705,0.012230102006586398,1.0000000000000002,12.194459651372618,0.0011931956606039745,0.4561936,1.0000002,3936.6365,0.41178206,0
1,world interest rates table,4/1438042991076.30_20150728002311-00019-ip-10-236-191-2_106129978_49.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,6,0,0.13142857142857142,0,0,6,0.0,-31.302984592247494,0.06893917375177575,1.0000002,165.18964,0.09559585,0.0026334717515147815,0.11826247919781653,0.11826247919781653,0.00036957024749317667,0.6789136,0.86678463,189.73611,0.61205196,0
1,world interest rates table,46/1438042988922.24_20150728002308-00155-ip-10-236-191-2_287683643_1.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,9,66,0,0.991121697704634,0,1,104,0.0,-28.19517003686613,0.11094157492494991,1.0000004,1153.99,0.082830176,0.03535010962942481,0.14433756729740646,1.5208137228391239,0.0027157387907841496,0.51399803,0.8714192,216.63287,0.38684443,0
1,world interest rates table,25/1438042987155.85_20150728002307-00184-ip-10-236-191-2_704743862_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,10,0,0.22083333333333333,0,0,0,0.0,-30.26057098010003,0.06247104642327231,1.0000004,65.5988,0.0982018,0.20711344208409768,0.27091418459143857,4.375275714037188,0.013258411254658145,0.9296901,0.9484206,212.53082,0.6641588,0
1,world interest rates table,24/1438042989790.89_20150728002309-00025-ip-10-236-191-2_708744292_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,11,0,0.26548672566371684,0,0,0,0.0,-30.248054872638214,0.31280413854953626,1.0000004,63.56156,0.10664692,0.2024197432750088,0.27091418459143857,4.375275714037187,0.012868457982462314,0.9306979,0.9484206,221.85767,0.6722959,0
1,world interest rates table,50/1438042991951.97_20150728002311-00126-ip-10-236-191-2_415232108_1.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,4,4,0.051470588235294115,0,0,0,0.0,-28.373060127860292,0.46406929501564376,1.0000004,214.57852,0.112936065,0.46072072702274475,0.9999999999999973,9.169439172793918,0.030564797242646394,0.9639149,1.0000001,223.82727,0.7460909,0
1,world interest rates table,46/1438042988922.24_20150728002308-00047-ip-10-236-191-2_327341665_1.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,31,0,0.735969387755102,1,0,1,0.2857142857142857,-26.684913140734967,0.21460352552312129,1.0000004,263.78265,0.11215249,0.27551562985424705,0.9999999999999997,13.529780710715961,0.030749501615263547,0.8655606,1.0000002,298.3136,0.6937525,1
1,world interest rates table,13/1438042989891.18_20150728002309-00283-ip-10-236-191-2_745228567_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,3,198,0,0.7672131147540984,0,0,0,0.2,-31.291985185970116,0.217105866854451,1.0000004,131.47807,0.08237974,0.04578724195814997,0.1264279082482028,7.662511465318328,0.0037378104708869894,0.43750393,0.9330564,549.71436,0.26946783,0
1,world interest rates table,40/1438042988305.14_20150728002308-00251-ip-10-236-191-2_205940248_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,14,29,0.23630672926447574,6,0,6,0.0,-30.924581304328626,0.14618833144432883,1.0000002,157.6897,0.0783746,0.0023618529400992517,0.03143473067309657,0.07994345942243318,0.0002103775247958768,0.47578487,0.74986684,148.14388,0.41151077,0
1,world interest rates table,40/1438042981921.1_20150728002301-00139-ip-10-236-191-2_920197434_2.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,2,6,0,0.09221902017291066,0,0,0,0.2,-28.50471155763877,0.35312677580540525,1.0000004,123.902565,0.10256835,0.11723957490058837,0.2721655269759087,3.7748125607487593,0.011438825941662907,0.9129521,0.95000005,171.42459,0.6349059,1
1,world interest rates table,20/1438044160065.87_20150728004240-00162-ip-10-236-191-2_587949855_1.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,4,13,6,0.11854684512428298,0,0,0,0.4,-28.94400139076349,0.32252567342631955,1.0000004,196.31639,0.111038685,0.29054046434371433,1.0000000000000002,11.215410187462073,0.04005503638379312,0.96726644,0.9999997,202.07571,0.7484286,0
1,world interest rates table,20/1438042989234.2_20150728002309-00042-ip-10-236-191-2_476306412_8.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,10,51,2,0.5121602288984263,0,0,1,0.3333333333333333,-28.722053424221393,0.34876399858327245,1.0000004,175.56494,0.10918218,0.32253666097850664,1.0,14.44011912874252,0.042470938613948586,0.94475543,1.0000002,257.61804,0.75770015,2
1,world interest rates table,17/1438042987402.78_20150728002307-00281-ip-10-236-191-2_720854909_0.json,4,1061.734298143216,334.0440262137412,321.7278964778791,2549.2137020001605,16710.306441827313,136.39530219619874,7,10,0,0.2420091324200913,0,0,0,0.0,-30.250767265769746,0.29935631722191336,1.0000004,63.334724,0.104858816,0.16630230204632995,0.27091418459143857,4.451613936752141,0.01309298216691806,0.92000335,0.9484206,214.10925,0.6690914,0
